Code commune,Libelle de la commune,Population totale,APL aux medecins generalistes,APL aux medecins generalistes de 65 ans et moins,APL aux medecins generalistes de 62 ans et moins,Population standardisee par la consommation de soins par tranche d age
67159,Gœrlingen,209,"3,505","2,097","1,57","205,449"
67160,Gœrsdorf,1057,"4,793","4,512","3,736","1134,437"
67161,Gottenhouse,380,"4,33","4,093","3,292","382,785"
67162,Gottesheim,355,"3,834","3,583","2,953","357,621"
67163,Gougenheim,544,"3,94","3,464","3,222","556,891"
67164,Goxwiller,838,"7,223","6,393","5,575","858,041"
67165,Grandfontaine,385,"3,537","3,422","2,882","378,96"
67166,Grassendorf,250,"3,435","2,986","2,724","230,007"
67167,Grendelbruch,1218,"4,036","3,684","3,51","1257,583"
67168,Gresswiller,1666,"3,134","2,82","2,509","1645,952"
67169,Gries,2874,"3,836","3,491","3,115","2921,119"
67172,Griesheim pres Molsheim,2228,"4,403","3,822","3,332","2177,567"
67173,Griesheim sur Souffel,1201,"4,218","3,582","3,135","1250,367"
67174,Gumbrechtshoffen,1167,"4,789","4,123","3,558","1194,349"
67176,Gundershoffen,3712,"4,723","4,116","3,409","3701,946"
67177,Gunstett,641,"6,023","5,539","4,737","661,25"
67178,Gungwiller,277,"3,298","2,032","2,032","270,901"
67179,Haegen,650,"3,9","3,694","3,078","663,516"
67180,Haguenau,35196,"5,252","4,575","4,089","34811,344"
67181,Handschuheim,272,"3,877","3,355","3,031","277,378"
67182,Hangenbieten,1647,"3,339","2,856","2,481","1632,06"
67183,Harskirchen,877,"3,282","2,652","2,397","888,64"
67184,Hatten,1910,"4,337","3,952","3,471","1949,864"
67185,Hattmatt,703,"4,716","4,394","3,512","700,583"
67186,Hegeney,433,"5,835","5,359","4,723","414,339"
67187,Heidolsheim,540,"4,86","4,573","3,797","512,329"
67188,Heiligenberg,697,"5,019","4,496","4,195","706,753"
67189,Heiligenstein,961,"3,577","3,172","2,796","958,707"
67190,Hengwiller,195,"3,629","3,47","2,925","203,995"
67191,Herbitzheim,1840,"4,197","3,421","3,184","1883,354"
67192,Herbsheim,937,"3,952","3,756","3,327","922,602"
67194,Herrlisheim,4731,"5,499","4,683","4,188","4880,983"
67195,Hessenheim,619,"4,996","4,774","3,996","610,518"
67196,Hilsenheim,2649,"4,006","3,867","3,408","2574,719"
67197,Hindisheim,1510,"4,761","4,247","3,688","1511,714"
67198,Hinsbourg,111,"1,509","1,162","1,083","123,305"
67199,Hinsingen,82,"2,999","2,761","2,679","82,381"
67200,Hipsheim,1001,"5,785","5,098","4,402","977,761"
67201,Hirschland,307,"3,258","1,927","1,481","309,157"
67202,Hochfelden,4048,"4,113","3,686","3,406","4071,06"
67203,Hochstett,384,"5,465","4,902","4,352","372,605"
67204,Hœnheim,11304,"4,111","3,592","3,026","11627,159"
67205,Hœrdt,4514,"6,33","5,747","5,085","4566,509"
67206,Hoffen,1118,"3,959","3,572","2,844","1122,766"
67208,Hohengœft,547,"4,427","4,05","3,511","531,951"
67209,Hohfrankenheim,273,"3,666","3,282","3,058","271,645"
67210,Le Hohwald,505,"1,154","1,087","0,974","524,148"
67212,Holtzheim,3703,"6,123","5,299","4,604","3717,995"
67213,Hunspach,632,"4,511","3,887","3,052","655,671"
67214,Hurtigheim,978,"4,769","4,077","3,648","922,941"
67215,Huttendorf,497,"4,877","4,333","3,911","499,82"
67216,Huttenheim,2672,"4,424","4,133","3,671","2605,318"
67217,Ichtratzheim,351,"6,226","5,461","4,719","358,242"
67218,Illkirch Graffenstaden,26698,"6,019","5,182","4,47","26645,989"
67220,Ingenheim,327,"3,954","3,591","3,139","328,617"
67221,Ingolsheim,347,"3,898","3,312","2,664","338,144"
67222,Ingwiller,4048,"4,118","3,5","2,963","4249,428"
67223,Innenheim,1183,"7,306","6,329","5,456","1180,302"
67225,Issenhausen,113,"4,405","3,946","3,537","111,348"
67226,Ittenheim,2112,"4,981","4,272","3,759","2157,738"
67227,Itterswiller,237,"4,067","3,793","3,434","247,384"
67228,Neugartheim Ittlenheim,795,"3,136","2,705","2,488","789,196"
67229,Jetterswiller,199,"4,05","3,82","3,197","199,082"
67230,Kaltenhouse,2450,"5,502","4,826","4,331","2373,351"
67231,Kauffenheim,212,"2,908","2,225","2,072","212,825"
67232,Keffenach,204,"4,096","3,734","2,962","207,921"
67233,Kertzfeld,1203,"3,565","3,232","2,932","1206,498"
67234,Keskastel,1510,"4,161","3,674","3,674","1529,824"
67235,Kesseldorf,427,"3,822","3,14","2,926","431,508"
67236,Kienheim,549,"3,266","2,847","2,605","572,579"
67237,Kilstett,2515,"3,006","2,804","2,435","2493,391"
67238,Kindwiller,638,"3,254","2,811","2,389","636,254"
67239,Kintzheim,1660,"6,131","5,616","4,748","1722,304"
67240,Kirchheim,719,"4,481","4,067","3,513","703,221"
67241,Kirrberg,147,"2,892","1,404","0,787","159,091"
67242,Kirrwiller,526,"4,089","3,663","3,254","511,927"
67244,Kleingœft,154,"4,474","4,114","3,417","154,584"
67245,Knœrsheim,207,"4,474","4,107","3,535","207,06"
67246,Kogenheim,1267,"5,724","5,305","4,694","1236,088"
67247,Kolbsheim,973,"3,213","2,764","2,317","970,954"
67248,Krautergersheim,1715,"6,461","5,66","4,963","1720,392"
67249,Krautwiller,239,"7,244","6,523","5,939","237,617"
67250,Kriegsheim,793,"6,862","6,254","5,661","763,569"
67252,Kurtzenhouse,1079,"3,858","3,519","3,128","1079,811"
67253,Kuttolsheim,637,"3,245","2,904","2,614","643,453"
67254,Kutzenhausen,913,"3,871","3,703","3,071","912,159"
67255,Lalaye,478,"3,221","3,018","2,645","489,001"
67256,Lampertheim,3405,"4,833","4,164","3,634","3489,82"
67257,Lampertsloch,706,"4,355","4,137","3,505","725,999"
67258,Landersheim,193,"4,03","3,629","3,115","182,745"
67259,Langensoultzbach,920,"2,827","2,618","2,395","911,007"
67260,Laubach,321,"6,07","5,455","4,671","321,939"
67261,Lauterbourg,2331,"1,838","1,478","1,478","2428,338"
67263,Lembach,1548,"3,442","3,124","2,612","1638,294"
67264,Leutenheim,829,"2,46","1,892","1,769","829,698"
67265,Lichtenberg,550,"2,233","1,841","1,506","575,909"
67266,Limersheim,664,"3,072","2,744","2,427","666,559"
67267,Lingolsheim,19439,"5,069","4,372","3,724","19427,401"
67268,Lipsheim,2664,"5,926","5,175","4,457","2657,352"
67269,Littenheim,297,"4,004","3,675","3,178","296,975"
67270,Lixhausen,390,"4,204","3,794","3,385","367,885"
67271,Lobsann,648,"4,322","3,966","3,166","657,195"
67272,Lochwiller,395,"4,261","4,001","3,327","402,122"
67273,Lohr,515,"2,711","1,741","1,611","522,166"
67274,Lorentzen,246,"4,395","3,644","3,571","240,139"
67275,Lupstein,806,"4,495","4,2","3,65","804,365"
67276,Lutzelhouse,1879,"5,168","4,777","4,418","1913,67"
67277,Mackenheim,760,"3,765","3,548","2,95","768,089"
67278,Mackwiller,547,"2,816","1,962","1,962","564,764"
67279,Maennolsheim,233,"4,587","4,214","3,624","229,959"
67280,Maisonsgoutte,798,"3,745","3,165","2,792","812,338"
67281,Marckolsheim,4159,"3,44","3,188","2,551","4191,57"
67282,Marlenheim,4250,"3,717","3,347","2,89","4304,934"
67283,Marmoutier,2712,"4,21","3,984","3,248","2719,923"
67285,Matzenheim,1461,"4,209","3,871","3,404","1432,662"
67286,Meistratzheim,1500,"5,294","4,738","4,137","1502,324"
67287,Melsheim,584,"3,219","3,035","2,673","571,914"
67288,Memmelshoffen,324,"3,116","2,89","2,188","330,262"
67289,Menchhoffen,635,"4,095","3,528","3,07","642,799"
67290,Merkwiller Pechelbronn,922,"4,763","4,516","3,856","933,859"
67291,Mertzwiller,3363,"4,451","3,851","3,161","3426,185"
67292,Mietesheim,669,"4,922","4,296","3,635","665,524"
67293,Minversheim,652,"5,39","4,805","4,321","650,082"
67295,Mittelbergheim,620,"5,123","4,651","4,102",655
67296,Mittelhausbergen,2086,"6,733","5,762","4,995","2148,997"
67298,Mittelschaeffolsheim,569,"4,094","3,616","3,301","552,646"
67299,Mollkirch,905,"4,065","3,58","3,443","899,32"
67300,Molsheim,9343,"5,539","4,836","4,242","9490,909"
67301,Mommenheim,2126,"5,579","5,022","4,608","2115,705"
67302,Monswiller,2032,"4,934","4,619","3,632","2060,337"
67303,Morsbronn les Bains,684,"6,566","6,018","5,149","705,797"
67304,Morschwiller,576,"3,975","3,422","3,047","565,99"
67305,Mothern,1955,"2,595","2,162","2,1","1970,223"
67306,Muhlbach sur Bruche,643,"5,491","5,077","4,717","628,567"
67307,Mulhausen,463,"3,531","3,117","2,677","452,01"
67308,Munchhausen,802,"2,628","2,161","2,1","813,619"
67309,Mundolsheim,4749,"5,818","5,13","4,513","4915,849"
67310,Mussig,1169,"4,375","4,123","3,38","1179,754"
67311,Muttersholtz,2136,"4,372","4,242","3,629","2106,432"
67312,Mutzenhouse,477,"3,61","3,219","2,993","476,413"
67313,Mutzig,6063,"3,862","3,428","3,021","5884,042"
67314,Natzwiller,531,"2,806","2,692","2,172","557,421"
67315,Neewiller pres Lauterbourg,668,"2,378","1,894","1,833","661,402"
67317,Neubois,671,"4,153","3,872","3,384","677,854"
67319,Neuhaeusel,365,"2,683","2,038","1,946","366,818"
67320,Neuve eglise,623,"3,681","3,478","3,071","648,547"
67321,Neuviller la Roche,331,"2,806","2,692","2,172","341,135"
67322,Neuwiller les Saverne,1102,"3,358","3,032","2,446","1117,692"
67324,Niederbronn les Bains,4381,"4,12","3,427","2,966","4651,261"
67325,Niederhaslach,1398,"3,33","3,003","2,92","1351,9"
67326,Niederhausbergen,1663,"8,488","7,4","6,493","1696,687"
67327,Niederlauterbach,961,"3,144","2,584","2,452","980,872"
67328,Niedermodern,877,"3,318","2,75","2,26","850,994"
67329,Niedernai,1268,"7,575","6,723","5,855","1251,028"
67330,Niederrœdern,927,"3,69","3,156","2,973","916,931"
67331,Niederschaeffolsheim,1380,"6,063","5,54","4,907","1389,988"
67333,Niedersoultzbach,292,"3,801","3,268","2,756","287,66"
67334,Niedersteinbach,115,"0,409","0,409","0,214","133,629"
67335,Nordheim,925,"3,46","3,042","2,623","921,22"
67336,Nordhouse,1740,"3,882","3,491","3,005","1724,736"
67337,Nothalten,456,"5,667","5,293","4,72","463,283"
67338,Obenheim,1349,"3,382","3,237","2,778","1361,125"
67339,Betschdorf,4183,"3,639","3,36","2,756","4192,246"
67340,Oberbronn,1554,"4,243","3,682","3,221","1627,525"
67341,Oberdorf Spachbach,390,"4,767","4,446","3,653","400,09"
67342,Oberhaslach,1760,"2,859","2,669","2,586","1714,5"
67343,Oberhausbergen,5363,"7,29","6,178","5,365","5489,131"
67344,Oberhoffen les Wissembourg,318,"3,237","2,587","2,129","318,387"
67345,Oberhoffen sur Moder,3497,"5,412","4,624","4,099","3489,845"
67346,Oberlauterbach,547,"3,396","2,687","2,494","542,708"
67347,Obermodern Zutzendorf,1685,"4,366","3,826","3,278","1679,327"
67348,Obernai,11765,"4,891","4,288","3,771","11975,362"
67349,Oberrœdern,531,"3,583","3,308","2,8","529,476"
67350,Oberschaeffolsheim,2279,"4,239","3,698","3,271","2376,693"
67351,Seebach,1699,"3,34","2,629","2,217","1718,696"
67352,Obersoultzbach,409,"3,671","3,215","2,703","407,396"
67353,Obersteinbach,231,"1,2","1,128","0,849","249,037"
67354,Odratzheim,515,"4,685","4,188","3,634","519,883"
67355,Oermingen,1167,"3,88","3,33","3,233","1185,104"
67356,Offendorf,2518,"3,704","3,208","2,8","2503,17"
67358,Offwiller,802,"2,856","2,386","2,177","826,451"
67359,Ohlungen,1305,"4,413","3,885","3,441","1336,071"
67360,Ohnenheim,1071,"3,515","3,263","2,68","1018,115"
67361,Olwisheim,500,"4,388","3,892","3,537","509,678"
67362,Orschwiller,589,"3,828","3,452","2,851","592,164"
67363,Osthoffen,816,"3,569","3,122","2,755","818,173"
67364,Osthouse,930,"3,692","3,371","2,972","957,437"
67365,Ostwald,12723,"5,49","4,722","4,019","12568,129"
67366,Ottersthal,782,"3,693","3,411","2,686","838,813"
67367,Otterswiller,1312,"4,392","4,155","3,292","1346,807"
67368,Ottrott,1537,"3,294","2,827","2,586","1596,744"
67369,Ottwiller,260,"2,588","1,619","1,488","263,695"
67370,Petersbach,660,"2,816","1,82","1,689","674,944"
67371,La Petite Pierre,624,"3,275","2,428","2,118","681,568"
67372,Val de Moder,5040,"4,333","3,764","3,342","5103,857"
67373,Pfalzweyer,318,"2,451","1,861","1,408","319,733"
67375,Pfulgriesheim,1307,"2,455","2,108","1,878","1345,104"
67377,Plaine,997,"3,556","2,802","2,282","1023,844"
67378,Plobsheim,4465,"2,121","1,886","1,581","4430,737"
67379,Preuschdorf,896,"4,364","4,155","3,486","898,425"
67380,Printzheim,203,"3,836","3,507","2,923","205,149"
67381,Puberg,359,"1,825","1,319","1,162","366,147"
67382,Quatzenheim,782,"3,614","3,088","2,792","771,988"
67383,Rangen,183,"4,427","4,05","3,511","181,619"
67384,Ranrupt,313,"3,481","2,659","2,239","343,79"
67385,Ratzwiller,245,"3,296","2,376","2,23","257,547"
67386,Rauwiller,209,"3,761","1,994","1,441","213,284"
67387,Reichsfeld,298,"3,031","2,817","2,582","306,285"
67388,Reichshoffen,5402,"5,112","4,441","3,855","5512,456"
67389,Reichstett,4397,"6,061","5,404","4,741","4689,598"
67391,Reinhardsmunster,448,"3,377","3,245","2,688","450,25"
67392,Reipertswiller,850,"2,008","1,616","1,38","871,444"
67394,Retschwiller,279,"4,427","4,027","3,263","289,611"
67395,Reutenbourg,393,"4,542","4,316","3,601","397,001"
67396,Rexingen,201,"3,285","2,184","2,184","206,939"
67397,Rhinau,2670,"2,617","2,567","2,237","2745,949"
67398,Richtolsheim,360,"4,146","3,965","3,408","357,491"
67400,Riedseltz,1108,"4,011","3,237","2,668","1114,156"
67401,Rimsdorf,306,"4,133","2,872","2,707","305,852"
67403,Ringendorf,439,"4,751","4,192","3,723","419,148"
67404,Rittershoffen,908,"4,172","3,911","3,253","926,39"
67405,Rœschwoog,2281,"3,238","2,472","2,314","2232,884"
67406,Rohr,340,"3,846","3,457","3,161","330,224"
67407,Rohrwiller,1613,"6,672","5,655","5,074","1621,274"
67408,Romanswiller,1214,"3,803","3,636","3,087","1237,193"
67409,Roppenheim,1010,"4,13","3,327","3,077","996,476"
67410,Rosenwiller,661,"2,765","2,438","2,132","698,758"
67411,Rosheim,5221,"4,569","3,975","3,494","5321,176"
67412,Rossfeld,1024,"3,63","3,456","3,115","986,382"
67413,Rosteig,522,"2,351","1,526","1,291","564,597"
67414,Rothau,1550,"4,184","4,069","3,433","1627,682"
67415,Rothbach,470,"3,63","3,066","2,677","483,707"
67416,Rott,469,"3,081","2,431","1,973","488,271"
67417,Rottelsheim,297,"6,945","6,304","5,684","297,661"
67418,Rountzenheim Auenheim,1929,"5,158","4,11","3,764","1922,371"
67420,Russ,1240,"5,359","5,016","4,445","1277,696"
67421,Saales,828,"1,872","0,623","0,623","897,738"
67422,Saasenheim,592,"3,343","3,205","2,806","591,105"
67423,Saessolsheim,586,"4,217","3,889","3,41","569,529"
67424,Saint Blaise la Roche,237,"3,556","2,802","2,282","244,1"
67425,Saint Jean Saverne,533,"3,943","3,693","2,944","573,528"
67426,Saint Martin,362,"3,483","3,28","2,908","367,258"
67427,Saint Maurice,341,"3,99","3,758","3,351","353,709"
67428,Saint Nabor,492,"3,261","2,794","2,533","510,135"
67429,Saint Pierre,627,"6,936","6,254","5,472","679,206"
67430,Saint Pierre Bois,763,"4,4","4,16","3,726","779,163"
67432,Salmbach,584,"2,58","2,058","1,865","594,023"
67433,Sand,1376,"4,949","4,535","4,038","1324,951"
67434,Sarre Union,2796,"4,027","2,901","2,901","2929,795"
67435,Sarrewerden,837,"3,892","2,609","2,353","871,268"
67436,Saulxures,501,"3,171","2,417","1,995","498,459"
67437,Saverne,11378,"3,884","3,634","2,879","11624,939"
67438,Schaeffersheim,821,"4,214","3,769","3,325","815,293"
67440,Schaffhouse pres Seltz,553,"3,89","3,157","2,958","558,562"
67441,Schalkendorf,330,"3,96","3,457","3,041","328,8"
67442,Scharrachbergheim Irmstett,1242,"4,671","4,174","3,678","1219,869"
67443,Scheibenhard,842,"2,206","1,809","1,748","839,671"
67444,Scherlenheim,121,"3,318","3,078","2,715","126,752"
67445,Scherwiller,3217,"6,373","5,887","5,079","3230,336"
67446,Schillersdorf,430,"3,813","3,287","2,961","450,502"
67447,Schiltigheim,33780,"5,435","4,62","3,896","32359,538"
67448,Schirmeck,2149,"5,101","4,759","4,122","2295,27"
67449,Schirrhein,2258,"4,829","3,841","3,481","2267,787"
67450,Schirrhoffen,695,"3,577","2,596","2,388","687,202"
67451,Schleithal,1394,"3,264","2,592","2,39","1452,715"
67452,Schnersheim,1713,"3,571","3,113","2,873","1620,598"
67453,Schœnau,613,"2,25","2,111","1,818","591,669"
67454,Schœnbourg,400,"2,202","1,547","1,285","408,165"
67455,Schœnenbourg,696,"4,276","3,914","3,211","717,239"
67456,Schopperten,450,"4,172","3,301","3,301","425,411"
67458,Schweighouse sur Moder,4942,"4,729","4,101","3,597","5016,845"
67459,Schwenheim,746,"4,006","3,769","3,089","740,921"
67460,Schwindratzheim,1715,"5,046","4,549","4,247","1746,037"
67461,Schwobsheim,327,"4,206","4,025","3,408","310,863"
67462,Selestat,19242,"5,505","5,158","4,272","19115,658"
67463,Seltz,3162,"3,656","2,886","2,687","3197,945"
67464,Sermersheim,949,"5,729","5,272","4,67","914,784"
67465,Sessenheim,2324,"4,985","3,93","3,598","2287,612"
67466,Siegen,509,"2,749","2,226","2,033","509,18"
67467,Siewiller,383,"3,503","2,293","2,031","399,865"
67468,Siltzheim,623,"4,135","3,377","2,821","647,203"
67470,Solbach,99,"2,101","1,725","1,417","111,187"
67471,Souffelweyersheim,7994,"4,242","3,737","3,202","8071,559"
67472,Soufflenheim,4827,"5,48","4,352","4,016","4936,325"
67473,Soultz les Bains,961,"4,19","3,79","3,241","954,797"
67474,Soultz sous Forêts,3190,"4,259","4,054","3,361","3173,767"
67475,Sparsbach,230,"2,455","2,117","1,86","228,736"
67476,Stattmatten,740,"3,664","2,754","2,495","740,087"
67477,Steige,607,"3,696","3,117","2,778","625,862"
67478,Steinbourg,1940,"5,362","5,047","3,968","2020,863"
67479,Steinseltz,597,"2,711","2,163","1,776","613,506"
67480,Still,1811,"3,737","3,304","3,082","1772,623"
67481,Stotzheim,1089,"5,662","5,129","4,549","1104,328"
67482,Strasbourg,287228,"6,57","5,576","4,752","268931,137"
67483,Struth,233,"2,264","1,448","1,448","242,27"
67484,Stundwiller,487,"3,587","3,226","2,745","466,317"
67485,Stutzheim Offenheim,1593,"4,665","3,904","3,474","1627,385"
67486,Sundhouse,1851,"3,988","3,853","3,297","1745,647"
67487,Surbourg,1714,"4,704","4,424","3,606","1726,555"
67488,Thal Drulingen,186,"3,424","2,21","2,079","184,633"
67489,Thal Marmoutier,811,"4,514","4,277","3,414","918,286"
67490,Thanville,586,"4,327","4,03","3,542","600,619"
67491,Tieffenbach,249,"2,609","1,669","1,591","272,825"
67492,Traenheim,649,"4,673","4,2","3,646","655,234"
67493,Triembach au Val,440,"3,905","3,686","3,279","460,989"
67494,Trimbach,584,"3,865","3,355","2,953","556,69"
67495,Truchtersheim,4267,"3,079","2,676","2,455","4417,351"
67497,Uhlwiller,677,"3,791","3,257","2,773","681,292"
67498,Uhrwiller,705,"3,724","3,238","2,846","720,557"
67499,Urbeis,318,"2,538","2,026","1,8","328,453"
67500,Urmatt,1457,"5,459","5,045","4,75","1469,912"
67501,Uttenheim,561,"3,87","3,477","3,1","559,158"
67502,Uttenhoffen,209,"5,033","4,412","3,666","209,973"
67503,Uttwiller,160,"4,145","3,579","3,066","166,709"
67504,Valff,1397,"6,022","5,363","4,771","1414,715"
67505,La Vancelle,401,"1,126","1,097","1,028","427,523"
67506,Vendenheim,5971,"5,46","4,868","4,25","6107,761"
67507,Ville,1802,"3,468","3,265","2,892","1908,892"
67508,Vœllerdingen,417,"4,235","3,419","3,419","423,173"
67509,Volksberg,351,"1,396","0,917","0,838","363,378"
67510,Wahlenheim,599,"6,365","5,722","5,136","605,61"
67511,Walbourg,948,"5,287","4,861","4,173","924,094"
67513,Waldersbach,129,"3,179","2,802","2,282","136,902"
67514,Waldhambach,632,"1,806","1,199","1,199","649,835"
67515,Waldolwisheim,568,"4,316","4,038","3,249","573,088"
67516,Waltenheim sur Zorn,665,"4,78","4,266","3,913","681,166"
67517,Wangen,670,"4,396","4,023","3,455","672,938"
67519,La Wantzenau,5881,"3,235","2,989","2,58","6087,187"
67520,Wasselonne,5711,"3,821","3,599","3,003","5797,417"
67521,Weinbourg,450,"3,805","3,225","2,766","461,154"
67522,Weislingen,546,"2,019","1,204","1,204","577,808"
67523,Weitbruch,2766,"3,529","3,231","2,9","2797,085"
67524,Weiterswiller,521,"3,537","3,041","2,583","544,639"
67525,Westhoffen,1636,"3,976","3,668","3,137","1628,683"
67526,Westhouse,1571,"3,729","3,387","3,113","1557,238"
67527,Westhouse Marmoutier,335,"5,113","4,726","3,988","322,407"
67528,Weyer,565,"2,908","1,729","1,598","554,851"
67529,Weyersheim,3398,"3,552","3,33","2,932","3441,816"
67530,Wickersheim Wilshausen,377,"3,705","3,394","2,985","404,585"
67531,Wildersbach,285,"3,86","3,746","3,109","304,892"
67532,Willgottheim,1088,"3,541","3,161","2,771","1100,014"
67534,Wilwisheim,732,"3,846","3,61","3,081","727,446"
67535,Wimmenau,1057,"3,438","2,603","2,267","1083,913"
67536,Windstein,158,"3,069","2,647","2,431","164,262"
67537,Wingen,446,"1,175","1,125","0,832","463,129"
67538,Wingen sur Moder,1585,"3,108","2,096","1,787","1648,485"
67539,Wingersheim les Quatre Bans,2330,"3,383","3,023","2,882","2364,434"
67540,Wintershouse,873,"4,924","4,397","3,9","805,576"
67541,Wintzenbach,533,"2,943","2,39","2,329","540,935"
67542,Wintzenheim Kochersberg,482,"3,383","3,043","2,71","462,116"
67543,Wisches,2089,"5,429","5,087","4,611","2054,205"
67544,Wissembourg,7487,"2,879","2,143","1,834","7766,734"
67545,Witternheim,503,"3,642","3,519","3,174","496,551"
67546,Wittersheim,671,"4,94","4,429","3,941","652,055"
67547,Wittisheim,2057,"4,036","3,901","3,345","2033,768"
67548,Wiwersheim,881,"3,356","2,878","2,658","864,385"
67550,Wœrth,1726,"4,981","4,63","3,791","1800,605"
67551,Wolfisheim,4174,"7,126","6,031","5,238","4190,054"
